REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
84;Auvergne-Rhône-Alpes;01;01;0101;Ambérieu-en-Bugey;18;32286;33042
84;Auvergne-Rhône-Alpes;01;02;0102;Attignat;18;25785;26310
84;Auvergne-Rhône-Alpes;01;03;0103;Valserhône;12;22235;22682
84;Auvergne-Rhône-Alpes;01;04;0104;Belley;33;25557;26193
84;Auvergne-Rhône-Alpes;01;05;0105;Bourg-en-Bresse-1;2;36084;37243
84;Auvergne-Rhône-Alpes;01;06;0106;Bourg-en-Bresse-2;4;26909;27890
84;Auvergne-Rhône-Alpes;01;07;0107;Ceyzériat;22;27125;27728
84;Auvergne-Rhône-Alpes;01;08;0108;Châtillon-sur-Chalaronne;26;31343;32099
84;Auvergne-Rhône-Alpes;01;09;0109;Gex;7;34536;35276
84;Auvergne-Rhône-Alpes;01;10;0110;Plateau d’Hauteville;26;22268;22747
84;Auvergne-Rhône-Alpes;01;11;0111;Lagnieu;25;35979;36743
84;Auvergne-Rhône-Alpes;01;12;0112;Meximieux;15;35227;35902
84;Auvergne-Rhône-Alpes;01;13;0113;Miribel;8;30570;31034
84;Auvergne-Rhône-Alpes;01;14;0114;Nantua;17;21539;22396
84;Auvergne-Rhône-Alpes;01;15;0115;Oyonnax;2;26035;26558
84;Auvergne-Rhône-Alpes;01;16;0116;Pont-d'Ain;24;22578;23043
84;Auvergne-Rhône-Alpes;01;17;0117;Replonges;31;31517;32180
84;Auvergne-Rhône-Alpes;01;18;0118;Saint-Étienne-du-Bois;26;23169;23664
84;Auvergne-Rhône-Alpes;01;19;0119;Saint-Genis-Pouilly;4;40761;41511
84;Auvergne-Rhône-Alpes;01;20;0120;Thoiry;16;31794;32501
84;Auvergne-Rhône-Alpes;01;21;0121;Trévoux;12;35045;35984
84;Auvergne-Rhône-Alpes;01;22;0122;Villars-les-Dombes;25;35798;36496
84;Auvergne-Rhône-Alpes;01;23;0123;Vonnas;19;25204;25723
32;Hauts-de-France;02;01;0201;Bohain-en-Vermandois;31;21583;21881
32;Hauts-de-France;02;02;0202;Château-Thierry;21;27946;28473
32;Hauts-de-France;02;03;0203;Chauny;21;23804;24490
32;Hauts-de-France;02;04;0204;Essômes-sur-Marne;47;28654;29258
32;Hauts-de-France;02;05;0205;Fère-en-Tardenois;76;27550;27999
32;Hauts-de-France;02;06;0206;Villeneuve-sur-Aisne;76;26370;26889
32;Hauts-de-France;02;07;0207;Guise;45;22738;23128
32;Hauts-de-France;02;08;0208;Hirson;26;20346;20658
32;Hauts-de-France;02;09;0209;Laon-1;27;24623;25079
32;Hauts-de-France;02;10;0210;Laon-2;25;24784;25441
32;Hauts-de-France;02;11;0211;Marle;65;19297;19752
32;Hauts-de-France;02;12;0212;Ribemont;52;25949;26389
32;Hauts-de-France;02;13;0213;Saint-Quentin-1;25;28033;28717
32;Hauts-de-France;02;14;0214;Saint-Quentin-2;11;22822;23454
32;Hauts-de-France;02;15;0215;Saint-Quentin-3;9;27116;27518
32;Hauts-de-France;02;16;0216;Soissons-1;15;22774;23107
32;Hauts-de-France;02;17;0217;Soissons-2;13;29035;29746
32;Hauts-de-France;02;18;0218;Tergnier;24;28505;28981
32;Hauts-de-France;02;19;0219;Vervins;66;20771;21471
32;Hauts-de-France;02;20;0220;Vic-sur-Aisne;50;20780;21236
32;Hauts-de-France;02;21;0221;Villers-Cotterêts;76;29862;30713
84;Auvergne-Rhône-Alpes;03;01;0301;Bellerive-sur-Allier;11;19649;20189
84;Auvergne-Rhône-Alpes;03;02;0302;Bourbon-l'Archambault;28;16478;16792
84;Auvergne-Rhône-Alpes;03;03;0303;Commentry;24;17803;18238
84;Auvergne-Rhône-Alpes;03;04;0304;Cusset;4;17929;18572
84;Auvergne-Rhône-Alpes;03;05;0305;Dompierre-sur-Besbre;32;19631;20111
84;Auvergne-Rhône-Alpes;03;06;0306;Gannat;41;19845;20320
84;Auvergne-Rhône-Alpes;03;07;0307;Huriel;29;15547;15836
84;Auvergne-Rhône-Alpes;03;08;0308;Lapalisse;31;17729;18172
84;Auvergne-Rhône-Alpes;03;09;0309;Montluçon-1;4;15572;15882
84;Auvergne-Rhône-Alpes;03;10;0310;Montluçon-2;2;15245;15811
84;Auvergne-Rhône-Alpes;03;11;0311;Montluçon-3;15;17689;18155
84;Auvergne-Rhône-Alpes;03;12;0312;Montluçon-4;7;15847;16213
84;Auvergne-Rhône-Alpes;03;13;0313;Moulins-1;7;17380;18208
84;Auvergne-Rhône-Alpes;03;14;0314;Moulins-2;23;19139;19529
84;Auvergne-Rhône-Alpes;03;15;0315;Saint-Pourçain-sur-Sioule;22;18824;19183
84;Auvergne-Rhône-Alpes;03;16;0316;Souvigny;29;14815;15133
84;Auvergne-Rhône-Alpes;03;17;0317;Vichy-1;4;18287;18515
84;Auvergne-Rhône-Alpes;03;18;0318;Vichy-2;3;18684;18985
84;Auvergne-Rhône-Alpes;03;19;0319;Yzeure;6;17205;17869
93;Provence-Alpes-Côte d'Azur;04;01;0401;Barcelonnette;14;7737;8017
93;Provence-Alpes-Côte d'Azur;04;02;0402;Castellane;32;9892;10082
93;Provence-Alpes-Côte d'Azur;04;03;0403;Château-Arnoux-Saint-Auban;8;12545;12819
93;Provence-Alpes-Côte d'Azur;04;04;0404;Digne-les-Bains-1;7;12856;13421
93;Provence-Alpes-Côte d'Azur;04;05;0405;Digne-les-Bains-2;7;12638;13013
93;Provence-Alpes-Côte d'Azur;04;06;0406;Forcalquier;15;11521;11727
93;Provence-Alpes-Côte d'Azur;04;07;0407;Manosque-1;3;12403;12661
93;Provence-Alpes-Côte d'Azur;04;08;0408;Manosque-2;3;10045;10341
93;Provence-Alpes-Côte d'Azur;04;09;0409;Manosque-3;3;12670;13063
93;Provence-Alpes-Côte d'Azur;04;10;0410;Oraison;3;14614;14880
93;Provence-Alpes-Côte d'Azur;04;11;0411;Reillanne;21;11268;11466
93;Provence-Alpes-Côte d'Azur;04;12;0412;Riez;26;8987;9233
93;Provence-Alpes-Côte d'Azur;04;13;0413;Seyne;34;8477;8676
93;Provence-Alpes-Côte d'Azur;04;14;0414;Sisteron;15;13369;13804
93;Provence-Alpes-Côte d'Azur;04;15;0415;Valensole;10;9032;9182
93;Provence-Alpes-Côte d'Azur;05;01;0501;L'Argentière-la-Bessée;8;6591;6777
93;Provence-Alpes-Côte d'Azur;05;02;0502;Briançon-1;10;8800;9028
93;Provence-Alpes-Côte d'Azur;05;03;0503;Briançon-2;4;10747;11086
93;Provence-Alpes-Côte d'Azur;05;04;0504;Chorges;17;11304;11567
93;Provence-Alpes-Côte d'Azur;05;05;0505;Embrun;8;11307;11767
93;Provence-Alpes-Côte d'Azur;05;06;0506;Gap-1;1;10051;10262
93;Provence-Alpes-Côte d'Azur;05;07;0507;Gap-2;1;10645;11173
93;Provence-Alpes-Côte d'Azur;05;08;0508;Gap-3;1;10747;11016
93;Provence-Alpes-Côte d'Azur;05;09;0509;Gap-4;1;9850;10234
93;Provence-Alpes-Côte d'Azur;05;10;0510;Guillestre;15;7991;8205
93;Provence-Alpes-Côte d'Azur;05;11;0511;Laragne-Montéglin;11;7831;8011
93;Provence-Alpes-Côte d'Azur;05;12;0512;Saint-Bonnet-en-Champsaur;25;11683;12005
93;Provence-Alpes-Côte d'Azur;05;13;0513;Serres;37;7620;7798
93;Provence-Alpes-Côte d'Azur;05;14;0514;Tallard;19;11149;11426
93;Provence-Alpes-Côte d'Azur;05;15;0515;Veynes;8;7151;7401
93;Provence-Alpes-Côte d'Azur;06;01;0601;Antibes-1;2;40398;40757
93;Provence-Alpes-Côte d'Azur;06;02;0602;Antibes-2;1;31928;32145
93;Provence-Alpes-Côte d'Azur;06;03;0603;Antibes-3;2;38992;39710
93;Provence-Alpes-Côte d'Azur;06;04;0604;Beausoleil;7;32020;32412
93;Provence-Alpes-Côte d'Azur;06;05;0605;Cagnes-sur-Mer-1;1;44398;44745
93;Provence-Alpes-Côte d'Azur;06;06;0606;Cagnes-sur-Mer-2;3;48393;48824
93;Provence-Alpes-Côte d'Azur;06;07;0607;Cannes-1;2;48992;49408
93;Provence-Alpes-Côte d'Azur;06;08;0608;Cannes-2;1;39849;40340
93;Provence-Alpes-Côte d'Azur;06;09;0609;Le Cannet;2;47229;47796
93;Provence-Alpes-Côte d'Azur;06;10;0610;Contes;20;37789;38236
93;Provence-Alpes-Côte d'Azur;06;11;0611;Grasse-1;19;44380;45216
93;Provence-Alpes-Côte d'Azur;06;12;0612;Grasse-2;2;43230;44053
93;Provence-Alpes-Côte d'Azur;06;13;0613;Mandelieu-la-Napoule;5;40427;40927
93;Provence-Alpes-Côte d'Azur;06;14;0614;Menton;6;47051;47645
93;Provence-Alpes-Côte d'Azur;06;15;0615;Nice-1;1;45843;46215
93;Provence-Alpes-Côte d'Azur;06;16;0616;Nice-2;1;49716;50165
93;Provence-Alpes-Côte d'Azur;06;17;0617;Nice-3;4;47473;47960
93;Provence-Alpes-Côte d'Azur;06;18;0618;Nice-4;1;43728;44073
93;Provence-Alpes-Côte d'Azur;06;19;0619;Nice-5;1;47638;47930
93;Provence-Alpes-Côte d'Azur;06;20;0620;Nice-6;1;42440;43059
93;Provence-Alpes-Côte d'Azur;06;21;0621;Nice-7;3;42967;43204
93;Provence-Alpes-Côte d'Azur;06;22;0622;Nice-8;1;41573;41789
93;Provence-Alpes-Côte d'Azur;06;23;0623;Nice-9;1;32464;32725
93;Provence-Alpes-Côte d'Azur;06;24;0624;Tourrette-Levens;28;36605;37529
93;Provence-Alpes-Côte d'Azur;06;25;0625;Valbonne;12;37550;39001
93;Provence-Alpes-Côte d'Azur;06;26;0626;Vence;47;39100;39775
93;Provence-Alpes-Côte d'Azur;06;27;0627;Villeneuve-Loubet;4;36245;36864
84;Auvergne-Rhône-Alpes;07;01;0701;Annonay-1;7;20746;21333
84;Auvergne-Rhône-Alpes;07;02;0702;Annonay-2;10;16958;17491
84;Auvergne-Rhône-Alpes;07;03;0703;Aubenas-1;15;17683;18241
84;Auvergne-Rhône-Alpes;07;04;0704;Aubenas-2;15;21403;22151
84;Auvergne-Rhône-Alpes;07;05;0705;Bourg-Saint-Andéol;9;19302;19746
84;Auvergne-Rhône-Alpes;07;06;0706;Haut-Eyrieux;44;17745;18203
84;Auvergne-Rhône-Alpes;07;07;0707;Guilherand-Granges;5;22486;22940
84;Auvergne-Rhône-Alpes;07;08;0708;Haut-Vivarais;31;21827;22275
84;Auvergne-Rhône-Alpes;07;09;0709;Le Pouzin;13;16771;17083
84;Auvergne-Rhône-Alpes;07;10;0710;Privas;15;21054;21746
84;Auvergne-Rhône-Alpes;07;11;0711;Sarras;19;16787;17124
84;Auvergne-Rhône-Alpes;07;12;0712;Berg-Helvie;19;21915;22468
84;Auvergne-Rhône-Alpes;07;13;0713;Haute-Ardèche;40;14014;14303
84;Auvergne-Rhône-Alpes;07;14;0714;Tournon-sur-Rhône;13;21807;22607
84;Auvergne-Rhône-Alpes;07;15;0715;Vallon-Pont-d'Arc;30;21367;21789
